date, description, maxDrawdown, maxDrawdownDuration, maxProfit, maxProfitDuration, numOfLosses, positionDuration, runningPnL, totalLossPnL, totalTrades, totalWinPnL,numOfWins
5/19/2015,Breakdown,-5650,4250,1650,82,1,4252,-5494.1976,-5494.1976,1,0,0
5/19/2015,Breakup,-5350,2718,1250,363,2,3424,-4738.4792,-4738.4792,2,0,0
5/20/2015,BreakdownCounterTrend,-2150,1454,1100,784,1,1462,-2044.112,-2044.112,1,0,0
5/20/2015,Breakdown,-3400,1233,0,0,1,1242,-3344.104,-3344.104,1,0,0
5/20/2015,Breakup,-3250,1262,1550,257,1,1264,-3194.1048,-3194.1048,1,0,0
5/21/2015,BreakdownCounterTrend,-700,399,6300,4352,0,5353,3306.004,0,1,3306.004,1
5/21/2015,Breakdown,-400,4,3450,2044,0,3044,456.0496,0,1,456.0496,1
5/21/2015,Breakup,-1450,1357,3050,309,1,1506,-1094.084,-1094.084,1,0,0
5/22/2015,BreakdownCounterTrend,-2650,369,1600,2814,1,3417,-2094.8056,-2094.8056,1,0,0
5/22/2015,Breakdown,-2950,872,800,275,1,878,-2894.7928,-2894.7928,1,0,0
5/22/2015,Breakup,-1800,1086,6750,1310,1,4200,1010.424,-694.8328,2,1705.2568,1
5/26/2015,Breakdown,-1250,146,2400,662,0,778,1254.688,0,1,1254.688,1
5/27/2015,Breakdown,-1850,5304,8300,10251,0,14158,3754.952,0,1,3754.952,1
5/28/2015,Breakdown,-6600,1455,20600,7476,1,9200,7612.6896,-3593.7736,2,11206.4632,1
5/29/2015,BreakdownCounterTrend,-2250,1676,6650,3028,1,5608,-487.0864,-1743.5664,2,1256.48,1
5/29/2015,Breakdown,-2500,600,0,0,1,610,-2393.556,-2393.556,1,0,0
5/29/2015,Breakup,-8800,2795,7100,5247,2,13720,-1430.6384,-2737.116,3,1306.4776,1
6/1/2015,BreakdownCounterTrend,-3150,1300,100,0,1,2324,-1343.912,-1343.912,1,0,0
6/1/2015,Breakup,-100,0,7750,4228,0,6023,1906.1352,0,1,1906.1352,1
6/2/2015,Breakup,-1900,639,5400,2275,0,6258,3106.4392,0,1,3106.4392,1
6/3/2015,BreakdownCounterTrend,-1750,1041,3300,2017,0,3606,6.2072,0,1,6.2072,1
6/3/2015,Breakdown,-650,1955,2750,398,1,1987,-543.784,-543.784,1,0,0
6/4/2015,BreakdownCounterTrend,-6300,621,1050,46,1,622,-6143.3504,-6143.3504,1,0,0
6/4/2015,Breakup,-400,3,17400,1890,0,4032,9156.4016,0,1,9156.4016,1
6/5/2015,BreakdownCounterTrend,-350,15,2800,623,0,654,1906.7288,0,1,1906.7288,1
6/5/2015,Breakdown,-4750,8447,9350,5494,2,8455,-4586.7792,-4586.7792,2,0,0
6/5/2015,Breakup,-7150,1544,500,15,2,3025,-6836.7464,-6836.7464,2,0,0
6/8/2015,BreakdownCounterTrend,-4050,967,3450,2501,1,3825,413.2368,-2093.3976,2,2506.6344,1
6/8/2015,Breakdown,-3950,986,2600,1600,1,1913,-536.7496,-2543.392,2,2006.6424,1
6/8/2015,Breakup,-2400,206,9500,7579,1,10469,563.2408,-1243.4304,2,1806.6712,1
6/9/2015,Breakdown,-150,0,11150,3621,0,10165,5206.9576,0,1,5206.9576,1
6/10/2015,Breakdown,-950,213,26250,3191,0,4702,16307.3624,0,1,16307.3624,1
6/10/2015,BreakdownCounterTrend,-4700,7768,27300,4328,1,12802,13814.48,-2542.8816,2,16357.3616,1
6/11/2015,BreakdownCounterTrend,-1150,1537,3450,574,1,2665,-642.6384,-642.6384,1,0,0
6/11/2015,Breakup,-3800,1769,3600,1729,1,3002,-735.3656,-3142.672,2,2407.3064,1
6/12/2015,BreakdownCounterTrend,-1350,1860,950,673,1,1870,-1142.9584,-1142.9584,1,0,0
6/12/2015,Breakdown,-5000,2400,1200,805,2,3894,-4735.7928,-4735.7928,2,0,0
6/15/2015,BreakdownCounterTrend,-2300,1210,550,447,1,1211,-2142.6608,-2142.6608,1,0,0
6/15/2015,Breakdown,-4200,2126,1650,608,2,4591,-2385.2864,-2385.2864,2,0,0
6/15/2015,Breakup,-2350,3937,3050,1675,1,3939,-2142.6656,-2142.6656,1,0,0
6/16/2015,Breakdown,-1000,835,3750,1639,0,5557,2057.7392,0,1,2057.7392,1
6/16/2015,BreakdownCounterTrend,-1550,1982,1350,69,1,2009,-1192.3608,-1192.3608,1,0,0
6/17/2015,BreakdownCounterTrend,-450,35,3550,105,0,175,1857.5712,0,1,1857.5712,1
6/17/2015,Breakup,-850,61,11300,5392,0,9310,3707.6008,0,1,3707.6008,1
6/19/2015,Breakdown,-1100,70,10600,1647,0,4030,3957.3632,0,1,3957.3632,1
6/19/2015,BreakdownCounterTrend,-1600,3967,2800,1607,1,3974,-1392.8008,-1392.8008,1,0,0
6/22/2015,Breakdown,-1000,535,1750,2124,0,3495,57.3488,0,1,57.3488,1
6/22/2015,Breakup,-850,19,11750,1176,0,2036,5757.0896,0,1,5757.0896,1
6/23/2015,Breakup,-4150,2372,6650,5844,1,7279,3013.04,-2843.3824,2,5856.4224,1
6/24/2015,BreakdownCounterTrend,-2350,161,350,0,1,171,-2043.6208,-2043.6208,1,0,0
6/24/2015,Breakdown,-3800,2385,2950,1109,2,2399,-3387.2128,-3387.2128,2,0,0
6/24/2015,Breakup,-4450,5774,4200,5807,2,11595,-3230.8416,-3587.2048,3,356.3632,1
6/25/2015,BreakdownCounterTrend,-700,929,8850,7204,0,9729,4656.4976,0,1,4656.4976,1
6/25/2015,Breakdown,-3250,1252,8700,5579,1,8610,1513.0032,-1793.516,2,3306.5192,1
6/25/2015,Breakup,-900,6026,1100,1585,1,6059,-793.5848,-793.5848,1,0,0
6/26/2015,BreakdownCounterTrend,-100,0,14500,12774,0,14852,1157.288,0,1,1157.288,1
6/26/2015,Breakdown,-2050,12784,11450,10707,1,12785,-1892.6632,-1892.6632,1,0,0
6/29/2015,BreakdownCounterTrend,-2100,168,30200,9312,0,11618,6208.2312,0,1,6208.2312,1
6/30/2015,Breakdown,-500,85,2200,392,0,684,657.9392,0,1,657.9392,1
6/30/2015,BreakdownCounterTrend,-2900,1838,850,36,1,1839,-2842.1136,-2842.1136,1,0,0
6/30/2015,Breakup,-1100,25,11300,4055,0,8547,1307.9464,0,1,1307.9464,1
7/2/2015,BreakdownCounterTrend,-1300,279,6400,4080,0,5906,1907.8792,0,1,1907.8792,1
7/2/2015,Breakdown,-1400,930,5100,2025,0,3851,607.9,0,1,607.9,1
7/2/2015,Breakup,-4300,463,650,7,1,463,-4192.212,-4192.212,1,0,0
7/3/2015,BreakdownCounterTrend,-1900,17,18250,6713,0,7083,14608.2136,0,1,14608.2136,1
7/3/2015,Breakdown,-2500,506,15800,5505,0,5875,12158.2528,0,1,12158.2528,1
7/3/2015,Breakup,-1150,435,4550,1246,0,2922,107.9736,0,1,107.9736,1
7/6/2015,Breakdown,-6800,1226,24450,8389,0,10404,10259.8224,0,1,10259.8224,1
7/7/2015,Breakdown,-15700,2499,2600,371,1,6372,-9079.8384,-10039.952,2,960.1136,1
7/8/2015,BreakdownCounterTrend,-6800,744,55300,5650,1,7358,37624.384,-4188.1784,2,41812.5624,1
7/8/2015,Breakdown,-1550,123,33950,1386,0,2698,20612.9016,0,1,20612.9016,1
7/9/2015,BreakdownCounterTrend,-1850,159,13050,1373,0,3214,6710.8776,0,1,6710.8776,1
7/9/2015,Breakup,-1200,46,16950,4239,0,4823,7860.9184,0,1,7860.9184,1
7/10/2015,Breakdown,-3650,2651,2350,1128,1,2791,-2139.7648,-2139.7648,1,0,0
7/10/2015,Breakup,-3750,2003,3300,1166,1,2004,-3689.7768,-3689.7768,1,0,0
7/13/2015,BreakdownCounterTrend,-12750,2214,1400,1270,1,2214,-12689.9432,-12689.9432,1,0,0
7/13/2015,Breakup,-12500,4316,14050,3911,1,7301,-1430.0216,-5839.8192,2,4409.7976,1
7/14/2015,Breakdown,-5250,1071,1400,157,1,1073,-4989.868,-4989.868,1,0,0
7/14/2015,Breakup,-1550,1274,2100,853,0,2167,1509.9464,0,1,1509.9464,1
7/15/2015,Breakdown,-3850,230,0,0,1,231,-3589.7688,-3589.7688,1,0,0
7/16/2015,BreakdownCounterTrend,-6100,3307,3450,1526,2,4055,-5480.0352,-5480.0352,2,0,0
7/16/2015,Breakup,-1000,5,3650,2470,0,2706,1459.8928,0,1,1459.8928,1
7/17/2015,BreakdownCounterTrend,-4450,704,1900,193,2,1481,-3071.9064,-4031.26,3,959.3536,1
7/17/2015,Breakup,-2650,3220,5050,14161,0,16506,1459.3616,0,1,1459.3616,1
7/20/2015,BreakdownCounterTrend,-3500,2450,1350,53,1,2452,-3390.5144,-3390.5144,1,0,0
7/20/2015,Breakup,-1050,295,1950,2670,0,2699,1459.3936,0,1,1459.3936,1
7/22/2015,BreakdownCounterTrend,-650,506,1300,1669,1,3076,-140.352,-140.352,1,0,0
7/22/2015,Breakdown,-5850,1670,7850,8245,2,10350,-1121.1824,-4130.8072,3,3009.6248,1
7/22/2015,Breakup,-2100,1413,400,101,1,1427,-1740.384,-1740.384,1,0,0
7/23/2015,BreakdownCounterTrend,-1450,4856,3900,2056,1,7243,-1290.7096,-1290.7096,1,0,0
7/24/2015,BreakdownCounterTrend,-3400,268,3050,3342,0,6517,59.8224,0,1,59.8224,1
7/27/2015,BreakdownCounterTrend,-150,6,9200,1580,0,4260,4510.9864,0,1,4510.9864,1
7/27/2015,Breakdown,-8250,1272,10550,7360,1,10988,521.9152,-4638.8672,2,5160.7824,1
7/27/2015,Breakup,-1700,1455,1200,37,1,2694,-1539.1024,-1539.1024,1,0,0
7/28/2015,BreakdownCounterTrend,-800,34,12300,7908,0,9102,7760.496,0,1,7760.496,1
7/28/2015,Breakdown,-4900,558,6000,2055,0,3249,1460.5968,0,1,1460.5968,1
7/29/2015,Breakdown,-2400,559,4500,3011,1,3699,-139.3072,-139.3072,1,0,0
7/29/2015,Breakup,-1150,229,5000,2657,0,5596,3410.6344,0,1,3410.6344,1
7/30/2015,Breakdown,-3700,5575,11050,6255,1,10694,1571.4488,-1589.3272,2,3160.776,1
7/30/2015,Breakup,-3550,628,700,23,1,630,-3339.3632,-3339.3632,1,0,0
7/31/2015,Breakdown,-2400,2223,2800,719,1,4178,-89.1464,-89.1464,1,0,0
7/31/2015,BreakdownCounterTrend,-950,2263,3650,1191,1,3106,-739.256,-739.256,1,0,0
7/31/2015,Breakup,-7250,2379,150,3,1,2381,-7189.2088,-7189.2088,1,0,0
8/3/2015,BreakdownCounterTrend,-800,205,6100,1349,0,1362,5511.2056,0,1,5511.2056,1
8/3/2015,Breakdown,-2050,6449,1900,183,1,6450,-1988.9128,-1988.9128,1,0,0
8/3/2015,Breakup,-8000,3690,1450,759,2,3712,-7427.8232,-7427.8232,2,0,0
8/4/2015,BreakdownCounterTrend,-1100,572,4650,2151,0,3696,2211.0648,0,1,2211.0648,1
8/4/2015,Breakup,-2150,1068,6950,3340,0,5640,161.0528,0,1,161.0528,1
8/5/2015,BreakdownCounterTrend,-450,6,2250,120,0,6365,360.9536,0,1,360.9536,1
8/5/2015,Breakup,-2700,957,3000,1172,1,6524,-628.1,-1789.0184,2,1160.9184,1
8/6/2015,BreakdownCounterTrend,-2850,4389,5150,2342,2,5274,-2177.8064,-2177.8064,2,0,0
8/6/2015,Breakup,-1250,1530,550,121,1,2002,-488.8904,-488.8904,1,0,0
8/7/2015,BreakdownCounterTrend,-1350,645,3650,2177,0,8040,1910.8088,0,1,1910.8088,1
8/7/2015,Breakdown,-1950,2359,2700,408,0,6271,960.824,0,1,960.824,1
8/7/2015,Breakup,-2350,1659,1400,25,1,1669,-2239.2624,-2239.2624,1,0,0
8/10/2015,BreakdownCounterTrend,-750,528,3550,1848,0,3213,2010.9016,0,1,2010.9016,1
8/10/2015,Breakup,-500,324,18100,14094,0,14757,13711.0824,0,1,13711.0824,1
8/11/2015,Breakdown,-4650,1774,14150,7745,0,9455,8710.7832,0,1,8710.7832,1
8/12/2015,Breakdown,-1800,1061,6700,3478,0,5148,4961.9104,0,1,4961.9104,1
8/14/2015,BreakdownCounterTrend,-1200,6307,5750,14235,0,15631,3011.62,0,1,3011.62,1
8/14/2015,Breakdown,-2450,2779,2700,6262,1,7658,-38.3312,-38.3312,1,0,0
8/17/2015,BreakdownCounterTrend,-1800,761,0,0,1,769,-1737.9568,-1737.9568,1,0,0
8/17/2015,Breakup,-4050,6395,3550,2787,1,12042,-1726.0456,-2037.9664,2,311.9208,1
8/18/2015,Breakdown,-300,16,18200,11582,0,13164,13762.1968,0,1,13762.1968,1
8/19/2015,Breakdown,-6950,2337,14550,1364,1,5709,75.6376,-6387.1176,2,6462.7552,1
8/19/2015,Breakup,-4450,3046,2650,614,1,3046,-4387.0792,-4387.0792,1,0,0
8/20/2015,BreakdownCounterTrend,-250,256,14300,5489,0,7253,7063.6336,0,1,7063.6336,1
8/20/2015,Breakdown,-1100,264,9450,2339,0,4103,2213.7112,0,1,2213.7112,1
8/21/2015,Breakdown,-5050,776,5200,712,1,3407,-2370.992,-3335.4256,2,964.4336,1
8/21/2015,Breakup,-1800,3145,11700,5552,0,6158,7864.3264,0,1,7864.3264,1
8/24/2015,Breakdown,-2150,2029,17500,7746,1,9841,-334.288,-334.288,1,0,0
8/25/2015,BreakdownCounterTrend,-9550,1154,32700,2842,1,7956,11231.4832,-5584.4312,2,16815.9144,1
8/25/2015,Breakup,-17700,2351,2400,78,1,2351,-17384.6152,-17384.6152,1,0,0
8/26/2015,BreakdownCounterTrend,-8600,437,19050,6045,1,8435,11231.7536,-5834.1072,2,17065.8608,1
8/26/2015,Breakdown,-1050,25,10050,1517,0,3559,8166.0032,0,1,8166.0032,1
8/26/2015,Breakup,-650,77,12600,4939,0,5518,3315.6344,0,1,3315.6344,1
8/27/2015,BreakdownCounterTrend,-2050,777,7550,4084,1,5078,-1034.4672,-1034.4672,1,0,0
8/27/2015,Breakdown,-1800,3595,7000,2608,1,3602,-1584.4584,-1584.4584,1,0,0
8/28/2015,Breakdown,-8900,7314,3600,5388,2,9105,-8169.7872,-8169.7872,2,0,0
8/28/2015,Breakup,-4400,1151,1150,95,1,3339,-4184.9176,-4184.9176,1,0,0
8/31/2015,Breakdown,-7450,3476,5100,1326,1,9648,-4518.2056,-5384.0936,2,865.888,1
8/31/2015,BreakdownCounterTrend,-5200,793,2350,142,1,794,-5084.3224,-5084.3224,1,0,0
8/31/2015,Breakup,-6650,728,0,0,1,733,-6484.34,-6484.34,1,0,0
9/1/2015,BreakdownCounterTrend,-1600,2769,15200,9721,0,9747,14415.9944,0,1,14415.9944,1
9/1/2015,Breakdown,-3450,1243,10950,5372,0,5398,10166.0624,0,1,10166.0624,1
9/2/2015,BreakdownCounterTrend,-6800,1861,8950,5539,0,7819,3866.616,0,1,3866.616,1
9/2/2015,Breakdown,-7650,438,8100,4117,0,6396,3016.6296,0,1,3016.6296,1
9/2/2015,Breakup,-4550,6187,10050,4172,1,6187,-4483.5112,-4483.5112,1,0,0
9/4/2015,Breakdown,-600,42,13550,9146,0,11099,7916.8312,0,1,7916.8312,1
9/4/2015,Breakup,-7100,976,1100,9,1,2697,-3683.116,-3683.116,1,0,0
9/7/2015,Breakdown,-4200,272,5450,1574,1,1823,1184.0728,-3783.0152,2,4967.088,1
9/7/2015,BreakdownCounterTrend,-5800,1447,7100,2014,1,4903,-2266.1888,-4183.0824,2,1916.8936,1
9/7/2015,Breakup,-11950,6501,5050,733,3,6506,-11449.2776,-11449.2776,3,0,0
9/8/2015,Breakdown,-2800,6521,7000,1278,1,8406,-1682.836,-1682.836,1,0,0
9/8/2015,Breakup,-950,231,36800,5440,0,5653,31616.4904,0,1,31616.4904,1
9/9/2015,BreakdownCounterTrend,-2250,6169,1950,624,1,6183,-2084.876,-2084.876,1,0,0
9/9/2015,Breakup,-2000,285,12350,1656,1,4325,229.7712,-985.3048,2,1215.076,1
9/10/2015,BreakdownCounterTrend,-850,249,9950,4217,0,5218,3715.5432,0,1,3715.5432,1
9/10/2015,Breakdown,-3600,2344,8950,2409,1,5397,-1968.8816,-2334.4784,2,365.5968,1
9/10/2015,Breakup,-1900,2445,5400,1843,1,2445,-1834.5312,-1834.5312,1,0,0
9/11/2015,BreakdownCounterTrend,-1600,575,24350,13261,0,14609,15780.924,0,2,15780.924,2
9/11/2015,Breakdown,-1650,6001,18400,10753,0,12100,9831.0192,0,2,9831.0192,2
9/14/2015,Breakdown,-250,0,9800,2193,0,7265,5165.6368,0,1,5165.6368,1
9/14/2015,BreakdownCounterTrend,-3500,2508,2400,112,1,2511,-3334.2816,-3334.2816,1,0,0
9/15/2015,Breakdown,-4400,4410,3350,946,2,4413,-4218.548,-4218.548,2,0,0
9/16/2015,BreakdownCounterTrend,-3650,1230,1350,184,2,1266,-3519.7,-3519.7,2,0,0
9/16/2015,Breakup,-300,2,21400,2619,0,6307,14815.1288,0,1,14815.1288,1
9/17/2015,BreakdownCounterTrend,-6750,321,23750,1664,2,4197,6844.3592,-6320.5368,3,13164.896,1
9/17/2015,Breakup,-9550,2809,4200,374,3,5607,-9005.8832,-9005.8832,3,0,0
9/18/2015,BreakdownCounterTrend,-950,42,6000,457,0,2432,214.9384,0,1,214.9384,1
9/21/2015,BreakdownCounterTrend,-4950,1079,1000,3,1,1079,-4834.5984,-4834.5984,1,0,0
9/21/2015,Breakdown,-4950,1079,1000,3,1,1079,-4834.5984,-4834.5984,1,0,0
9/21/2015,Breakup,-3250,2393,5550,650,1,4308,-469.336,-1934.6032,2,1465.2672,1
9/22/2015,BreakdownCounterTrend,-4100,2426,5650,998,1,4020,1829.8688,-2085.0488,2,3914.9176,1
9/22/2015,Breakdown,-2150,799,0,0,1,800,-2085.0488,-2085.0488,1,0,0
9/22/2015,Breakup,-1250,6239,7250,3180,1,6243,-1035.1568,-1035.1568,1,0,0
9/23/2015,Breakdown,-4500,2225,6150,335,1,2228,-4183.7736,-4183.7736,1,0,0
9/23/2015,Breakup,-4200,946,5100,2572,0,2648,4465.944,0,1,4465.944,1
9/24/2015,Breakdown,-8250,3183,9200,4176,2,11628,-2751.2424,-5817.4296,3,3066.1872,1
9/24/2015,Breakup,-5750,1004,150,399,1,1006,-5633.7728,-5633.7728,1,0,0
9/25/2015,Breakdown,-4500,996,3950,199,1,3718,-3617.4216,-4033.8112,2,416.3896,1
9/25/2015,BreakdownCounterTrend,-5550,917,1650,1081,2,3108,-5167.544,-5167.544,2,0,0
9/25/2015,Breakup,-1400,509,3850,2617,0,3119,216.2136,0,1,216.2136,1
9/29/2015,BreakdownCounterTrend,-2750,2050,2150,1259,1,9115,-2232.5984,-2232.5984,1,0,0
9/29/2015,Breakdown,-2750,2051,2150,1259,1,9115,-2232.5984,-2232.5984,1,0,0
9/29/2015,Breakup,-800,178,4050,408,0,2016,417.2968,0,1,417.2968,1
9/30/2015,BreakdownCounterTrend,-2350,2200,1700,409,1,2405,-1883.3704,-1883.3704,1,0,0
9/30/2015,Breakup,-500,53,10000,7947,0,8450,6066.7536,0,1,6066.7536,1
10/2/2015,BreakdownCounterTrend,-2650,1795,1000,399,1,1801,-2534.2112,-2534.2112,1,0,0
10/2/2015,Breakup,-5400,4095,4700,3650,1,6627,281.4936,-2684.1992,2,2965.6928,1
10/5/2015,BreakdownCounterTrend,-800,1000,6800,2543,0,8426,2765.1072,0,1,2765.1072,1
10/5/2015,Breakdown,-1000,4197,6200,1393,0,7276,2165.1168,0,1,2165.1168,1
10/6/2015,Breakdown,-1000,34,12750,12060,0,16541,7265.0176,0,1,7265.0176,1
10/7/2015,Breakup,-1200,605,19350,9519,0,9594,18164.3648,0,1,18164.3648,1
10/8/2015,Breakdown,-4150,1869,4700,1875,1,6622,-2621.1848,-2635.536,2,14.3512,1
10/8/2015,Breakup,-1200,117,400,344,0,389,14.356,0,1,14.356,1
10/9/2015,BreakdownCounterTrend,-2900,1248,13350,8506,0,9844,11613.9384,0,1,11613.9384,1
10/9/2015,Breakdown,-1050,214,12250,6556,0,7894,10513.956,0,1,10513.956,1
10/9/2015,Breakup,-5150,5129,1750,319,1,5130,-5086.324,-5086.324,1,0,0
10/12/2015,Breakdown,-1350,3904,3450,2756,1,3905,-1286.1832,-1286.1832,1,0,0
10/13/2015,BreakdownCounterTrend,-3600,1069,3550,5233,0,6100,1163.936,0,1,1163.936,1
10/13/2015,Breakup,-4300,1135,300,571,1,1136,-4136.136,-4136.136,1,0,0
10/14/2015,BreakdownCounterTrend,-1950,772,6900,6530,0,8841,1628.3008,0,2,1628.3008,2
10/15/2015,BreakdownCounterTrend,-2650,1244,1100,606,1,3006,-2236.5824,-2236.5824,1,0,0
10/15/2015,Breakup,-5300,1827,12200,4469,2,11683,3740.3176,-3623.252,3,7363.5696,1
10/16/2015,Breakdown,-450,83,3600,1651,0,3753,713.2072,0,1,713.2072,1
10/16/2015,BreakdownCounterTrend,-1750,1039,300,64,1,1039,-1686.7672,-1686.7672,1,0,0
10/19/2015,BreakdownCounterTrend,-700,1177,6450,9606,0,10507,3563.2512,0,1,3563.2512,1
10/19/2015,Breakdown,-450,6,5050,4801,0,5702,2163.2736,0,1,2163.2736,1
10/19/2015,Breakup,-2250,958,850,153,1,2249,-2136.8448,-2136.8448,1,0,0
10/20/2015,Breakdown,-4300,3933,2700,1508,1,3934,-4186.6408,-4186.6408,1,0,0
10/22/2015,BreakdownCounterTrend,-450,164,2100,4213,1,5798,-36.4576,-36.4576,1,0,0
10/22/2015,Breakup,-1600,4942,3100,2515,1,6064,-1286.4824,-1286.4824,1,0,0
10/23/2015,BreakdownCounterTrend,-1000,2591,1050,982,0,3612,312.9432,0,1,312.9432,1
10/23/2015,Breakup,-3100,2450,150,5,2,3261,-2824.1624,-2824.1624,2,0,0
10/26/2015,Breakdown,-2000,1344,3300,2703,0,7228,1263.024,0,1,1263.024,1
10/27/2015,BreakdownCounterTrend,-700,54,1500,970,0,1067,1013.0936,0,1,1013.0936,1
10/27/2015,Breakdown,-1800,390,750,1705,1,3336,-1436.6768,-1436.6768,1,0,0
10/27/2015,Breakup,-100,0,6250,2429,0,5389,2313.1224,0,1,2313.1224,1
10/28/2015,BreakdownCounterTrend,-450,75,4450,2083,0,4174,2413.2136,0,1,2413.2136,1
10/28/2015,Breakup,-1950,1257,600,3656,1,4532,-786.8424,-786.8424,1,0,0
10/29/2015,BreakdownCounterTrend,-1000,13,5650,4813,0,4864,4163.4608,0,1,4163.4608,1
10/29/2015,Breakdown,-2250,488,0,0,1,490,-2136.5216,-2136.5216,1,0,0
10/29/2015,Breakup,-2600,5908,3600,617,1,5913,-2386.5432,-2386.5432,1,0,0
10/30/2015,BreakdownCounterTrend,-1050,445,3300,1134,0,5205,863.6512,0,1,863.6512,1
11/2/2015,BreakdownCounterTrend,-300,51,9450,13859,0,13879,9314.1688,0,1,9314.1688,1
11/2/2015,Breakdown,-650,312,6050,6887,0,6907,5914.2232,0,1,5914.2232,1
11/2/2015,Breakup,-2600,9053,4900,1462,1,9054,-2485.9384,-2485.9384,1,0,0
11/3/2015,Breakdown,-350,5,200,30,1,63,-36.112,-36.112,1,0,0
11/3/2015,Breakup,-1850,395,1300,60,1,404,-1686.2152,-1686.2152,1,0,0
11/4/2015,BreakdownCounterTrend,-1800,432,21200,2982,0,6452,9626.1344,0,2,9626.1344,2
11/4/2015,Breakdown,-1850,951,4800,216,1,1694,-136.888,-136.888,1,0,0
11/4/2015,Breakup,-5650,5691,1900,361,1,5691,-5537.1728,-5537.1728,1,0,0
11/5/2015,Breakdown,-3900,2299,5100,4923,1,8579,526.208,-2136.9328,2,2663.1408,1
11/5/2015,Breakup,-1400,443,1750,143,1,449,-1286.9512,-1286.9512,1,0,0
11/6/2015,BreakdownCounterTrend,-2600,7303,5100,7863,1,13995,2427.0048,-986.5112,2,3413.516,1
11/6/2015,Breakdown,-1150,354,2100,1874,0,1877,1513.5464,0,1,1513.5464,1
11/9/2015,Breakdown,-1600,1114,5600,7957,0,7961,5363.5808,0,1,5363.5808,1
11/9/2015,Breakup,-2450,871,1450,18,1,879,-2336.6384,-2336.6384,1,0,0
11/10/2015,Breakdown,-1150,371,5150,2879,0,3066,3414.3016,0,1,3414.3016,1
11/10/2015,BreakdownCounterTrend,-400,6,3650,5546,0,7730,1264.1776,0,1,1264.1776,1
11/10/2015,Breakup,-250,27,5550,2220,0,4449,864.216,0,1,864.216,1
11/11/2015,BreakdownCounterTrend,-1300,5624,1000,5096,1,5719,-585.748,-585.748,1,0,0
11/11/2015,Breakdown,-3950,4281,4350,1038,2,4369,-3071.5024,-3071.5024,2,0,0
11/11/2015,Breakup,-4650,3893,2900,621,2,3901,-4471.5216,-4471.5216,2,0,0
11/12/2015,Breakdown,-3150,1190,700,76,1,1194,-2985.9784,-2985.9784,1,0,0
11/12/2015,Breakup,-300,13,20000,5551,0,6231,15313.6136,0,1,15313.6136,1
11/13/2015,BreakdownCounterTrend,-850,4090,4000,2376,0,7457,64.2624,0,1,64.2624,1
11/16/2015,Breakdown,-4950,5153,2650,828,2,5892,-2555.5032,-3470.3456,3,914.8424,1
11/16/2015,Breakup,-4150,5742,3500,2824,3,5773,-3455.572,-3455.572,3,0,0
11/17/2015,BreakdownCounterTrend,-550,63,8000,4492,0,6618,5214.196,0,1,5214.196,1
11/17/2015,Breakdown,-700,1068,2650,1582,1,3709,-135.7184,-135.7184,1,0,0
11/17/2015,Breakup,-3000,1882,1600,238,2,2116,-2321.676,-2321.676,2,0,0
11/18/2015,BreakdownCounterTrend,-1600,3445,2100,2338,1,3449,-1435.552,-1435.552,1,0,0
11/18/2015,Breakdown,-4450,1535,1700,132,2,3986,-3371,-3371,2,0,0
11/19/2015,BreakdownCounterTrend,-1300,578,3900,4147,0,8999,1864.0496,0,1,1864.0496,1
11/19/2015,Breakdown,-650,66,2000,1867,1,6719,-35.92,-35.92,1,0,0
11/19/2015,Breakup,-4050,1668,6000,3874,1,7183,-2021.9816,-2086.0168,2,64.0352,1
11/20/2015,Breakup,-300,6,11600,6463,0,6868,10163.872,0,1,10163.872,1
11/23/2015,Breakdown,-1250,273,3600,2825,1,4903,-536.3104,-536.3104,1,0,0
11/23/2015,Breakup,-2500,4824,350,168,1,4825,-2386.4536,-2386.4536,1,0,0
11/24/2015,Breakdown,-600,33,4000,1491,0,5981,2013.9816,0,1,2013.9816,1
11/24/2015,Breakup,-5000,5834,8150,6840,1,11886,2627.9792,-1785.9608,2,4413.94,1
11/25/2015,BreakdownCounterTrend,-1100,747,2900,1513,0,2026,2113.956,0,1,2113.956,1
11/25/2015,Breakdown,-300,43,2200,370,0,883,1413.9672,0,1,1413.9672,1
11/25/2015,Breakup,-150,0,5800,1693,0,6819,1713.9448,0,1,1713.9448,1
11/26/2015,Breakdown,-1400,1228,12050,3922,0,7210,9213.8664,0,1,9213.8664,1
11/26/2015,BreakdownCounterTrend,-800,934,750,480,1,1803,-636.3872,-636.3872,1,0,0
11/26/2015,Breakup,-1750,4166,700,4066,1,4169,-1586.3736,-1586.3736,1,0,0
11/27/2015,Breakdown,-3850,490,12000,4494,1,11296,2893.8016,-2085.2344,3,4979.036,2
11/30/2015,BreakdownCounterTrend,-900,965,4000,3226,0,3233,3564.68,0,1,3564.68,1
11/30/2015,Breakdown,-4300,6011,3850,7200,1,7348,-520.4792,-2935.1776,2,2414.6984,1
11/30/2015,Breakup,-1800,257,5700,3283,0,4881,2964.6672,0,1,2964.6672,1
12/1/2015,BreakdownCounterTrend,-1650,307,4800,4548,0,6115,3164.1536,0,1,3164.1536,1
12/1/2015,Breakdown,-1300,836,4050,2963,0,4531,2414.1656,0,1,2414.1656,1
12/1/2015,Breakup,-1300,227,6100,3021,0,3621,3364.1584,0,1,3364.1584,1
